directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
2,m288,618,1208,-0.209580,-0.152793,-0.088747,-1,0.581021,-1,0.747316,-1,1
2,m289,2751,5218,-0.380250,0.517412,-0.080822,-1,0.225368,-1,1,-1,0.854242
2,m290,790,1420,0.130183,-0.592158,0.011365,-1,1,-1,0.035023,-1,0.922103
2,m291,1831,3540,-0.329547,-0.148938,-0.343578,-1,0.306143,-1,1,-1,-0.000865
2,m292,430,808,-0.356898,0.031474,-0.481395,-1,0.281554,-1,1,-1,-0.048543
2,m293,941,1794,-0.250016,-0.023494,-0.074499,-1,0.535301,-1,1,-1,0.487476
2,m294,939,1790,-0.072654,-0.044791,-0.116424,-1,0.854739,-1,1,-1,0.373074
2,m295,472,896,-0.314060,0.035166,-0.499442,-1,0.365343,-1,1,-1,-0.189560
2,m296,800,1458,-0.451971,0.246499,-0.115961,-1,0.071869,-1,1,-1,0.199514
2,m297,786,1406,-0.294157,-0.156491,-0.249349,-1,0.368059,-1,1,-1,-0.023640
2,m298,794,1447,-0.334564,-0.049175,-0.373885,-1,0.315878,-1,1,-1,-0.084255
2,m299,44261,87892,-0.095889,0.054015,-0.461323,-1,1,-1,0.988328,-1,0.188324
3,m300,889,1654,-0.174397,-0.025215,-0.035901,-1,0.675749,-1,1,-1,0.618051
3,m301,17526,34333,-0.393903,0.004182,-0.213796,-1,0.535876,-1,1,-1,0.281152
3,m302,2081,3972,-0.176036,0.088273,-0.110169,-1,0.642975,-1,1,-1,0.273956
3,m303,160940,316498,-0.334049,-0.196049,-0.154587,-1,0.331760,-1,1,-1,0.681431
3,m304,19324,37922,-0.125648,-0.185455,-0.146470,-1,0.728930,-1,1,-1,0.415792
3,m305,1174,2158,-0.331650,0.019562,-0.605745,-1,0.249225,-1,1,-1,-0.218954
3,m306,3390,6226,-0.300774,0.035963,-0.170435,-1,0.460770,-1,1,-1,0.603625
3,m307,1581,2955,-0.355165,-0.082697,-0.426216,-1,0.293587,-1,1,-1,0.029490
3,m308,2307,4452,-0.219794,0.000290,-0.103800,-1,0.677144,-1,1,-1,0.291408
3,m309,2017,3961,-0.356802,0.004770,-0.459457,-1,0.302077,-1,1,-1,-0.121527
3,m310,2045,3984,-0.277939,0.003610,-0.334352,-1,0.414889,-1,1,-1,0.004063
3,m311,3300,6468,-0.287579,0.009434,-0.511479,-1,0.407191,-1,1,-1,-0.213034
3,m312,2085,4052,-0.345959,0.039537,-0.382938,-1,0.483731,-1,1,-1,0.002322
3,m313,2551,4920,-0.239784,-0.021944,0.267637,-1,0.447259,-1,1,-1,0.712450
3,m314,3651,7055,0.028319,-0.138569,-0.138781,-1,1,-1,1,-1,0.733290
3,m315,3071,5949,-0.305539,-0.151513,-0.735127,-1,0.391305,-1,1,-1,-0.345739
3,m316,3529,6668,-0.259887,-0.218114,-0.139533,-1,0.245951,-1,0.517783,-1,1
3,m317,787,1440,-0.296178,0.012432,-0.092467,-1,0.462610,-1,1,-1,0.799928
3,m318,2278,4356,-0.438571,0.000018,-0.141509,-1,0.158638,-1,1,-1,0.593758
3,m319,2342,4374,-0.026955,-0.029163,-0.117165,-1,0.715598,-1,1,-1,0.488410
3,m320,794,1447,-0.334564,-0.049175,-0.373885,-1,0.315878,-1,1,-1,-0.084255
3,m321,7013,13338,-0.204674,-0.087729,-0.545231,-1,0.515699,-1,1,-1,-0.045625
3,m322,786,1406,-0.294157,-0.156491,-0.249349,-1,0.368059,-1,1,-1,-0.023640
3,m323,43386,86361,-0.620911,-0.049402,-0.627768,-1,-0.312558,-1,1,-1,-0.272539
3,m324,25001,49998,-0.601027,-0.654338,0.178339,-1,-0.305884,-1,-0.434777,-1,1
3,m325,1546,2878,-0.596723,-0.360930,-0.542096,-1,-0.072371,-1,1,-1,0.069611
3,m326,1521,2828,-0.550029,-0.341348,-0.563176,-1,-0.154335,-1,1,-1,0.053383
3,m327,386,768,-0.043156,-0.580173,0.032317,-1,0.579271,-1,-0.220326,-1,1
3,m328,6038,12072,0.074549,-0.238072,-0.786276,-1,1,-1,0.738808,-1,-0.498619
3,m329,6191,12378,0.060748,0.071397,-0.725948,-1,0.797179,-1,1,-1,-0.306743
3,m330,799,1710,0.482935,-0.600868,-0.626390,-1,1,-1,-0.212379,-1,0.046396
3,m331,421,837,-0.659179,-0.285268,-0.461861,-1,-0.242718,-1,1,-1,0.134455
3,m332,1198,2392,-0.096420,-0.224838,0.136004,-1,0.754448,-1,0.596406,-1,1
3,m333,1023,2043,-0.166043,-0.349783,0.095403,-1,0.859461,-1,0.347589,-1,1
3,m334,114,204,-0.247990,0.165403,-0.629982,-1,0.622617,-1,1,-1,-0.209368
3,m335,7929,15855,-0.466456,0.407729,-0.254887,-1,0.160272,-1,1,-1,0.368547
3,m336,1557,3110,-0.498881,-0.572558,0.288925,-1,0.152160,-1,-0.322731,-1,1
3,m337,1925,3846,-0.724883,-0.836451,0.409567,-1,-0.535421,-1,-0.674524,-1,1
3,m338,1547,3090,-0.466841,-0.563160,0.178063,-1,-0.022375,-1,-0.279507,-1,1
3,m339,2248,4466,-0.818733,-0.872426,0.449477,-1,-0.651459,-1,-0.768577,-1,1
3,m340,1426,2790,-0.089598,-0.000001,0.026803,-1,0.840019,-1,1,-1,0.944095
3,m341,1884,3604,-0.341957,-0.072496,0.161746,-1,0.374432,-1,1,-1,0.677149
3,m342,1543,2688,-0.313994,-0.090440,0.054195,-1,0.406504,-1,1,-1,0.690711
3,m343,1984,3747,-0.297320,-0.127978,0.196179,-1,0.403295,-1,1,-1,0.696985
3,m344,1996,3564,-0.432835,-0.296418,0.214981,-1,0.137413,-1,0.557257,-1,1
3,m345,2687,4801,0.069097,-0.096926,0.346882,-1,0.961754,-1,1,-1,0.844356
3,m346,484,919,-0.394287,0.107978,0.032925,-1,0.212451,-1,1,-1,0.545785
3,m347,906,2070,-0.415854,0.083690,0.111141,-1,0.162806,-1,1,-1,0.550171
3,m348,9166,18008,-0.396536,0.042873,-0.035496,-1,0.214135,-1,1,-1,0.517926
3,m349,26749,51893,-0.256368,0.008906,0.039394,-1,0.455057,-1,1,-1,0.627316
3,m350,2034,3946,0.001249,-0.044836,0.448701,-1,1,-1,0.932615,-1,0.948722
3,m351,882,1646,-0.254068,0.057155,0.314519,-1,0.497964,-1,1,-1,0.720958
3,m352,664,1197,-0.239308,-0.187056,0.398124,-1,0.520655,-1,1,-1,0.928562
3,m353,7896,15788,-0.266290,-0.118955,0.173797,-1,0.420634,-1,1,-1,0.745444
3,m354,216,426,-0.449011,0.014538,-0.014873,-1,0.101977,-1,1,-1,0.431909
3,m355,17358,34712,-0.423577,0.124861,-0.276163,-1,0.175629,-1,1,-1,0.597434
3,m356,692,1380,-0.243777,-0.176571,0.275264,-1,0.512446,-1,1,-1,0.885105
3,m357,193,384,-0.218616,-0.074301,0.157389,-1,0.555288,-1,1,-1,0.914383
3,m358,1173,2260,-0.353210,-0.083906,0.047723,-1,0.293933,-1,1,-1,0.639933
3,m359,314,615,-0.133397,-0.152697,0.596901,-1,0.733333,-1,0.966667,-1,1
3,m360,270,536,-0.241275,-0.134605,0.211586,-1,0.517450,-1,1,-1,0.809871
3,m361,295,557,-0.314651,0.079275,0.225261,-1,0.369863,-1,1,-1,0.506848
3,m362,186,360,-0.262947,0.101832,-0.229165,-1,0.473227,-1,1,-1,0.580522
3,m363,1884,3604,-0.315133,-0.069786,0.240106,-1,0.448657,-1,1,-1,0.831783
3,m364,263,465,-0.321152,0.123738,0.160091,-1,0.361562,-1,1,-1,0.867295
3,m365,17666,35328,-0.182213,0.085874,-0.306295,-1,0.680867,-1,1,-1,0.390733
3,m366,3009,5951,-0.395807,0.020936,-0.439464,-1,0.244375,-1,1,-1,0.268308
3,m367,977,1852,-0.394753,0.046667,-0.219272,-1,0.217522,-1,1,-1,0.275760
3,m368,2991,5728,-0.277032,0.011951,0.255326,-1,0.443556,-1,1,-1,0.871979
3,m369,9843,19492,-0.167686,0.310080,-0.273569,-1,1,-1,0.802417,-1,0.452461
3,m370,5641,10543,-0.481324,0.094638,-0.084516,-1,0.037349,-1,1,-1,0.308280
3,m371,30743,61334,-0.100476,0.036232,-0.069545,-1,0.752341,-1,1,-1,0.961438
3,m372,711,1419,-0.507539,0.016222,-0.637214,-1,-0.019049,-1,1,-1,-0.287590
3,m373,1594,3166,-0.488055,0.058163,-0.599831,-1,0.023890,-1,1,-1,-0.249455
3,m374,886,1770,-0.445480,0.104490,-0.661208,-1,0.107779,-1,1,-1,-0.405710
3,m375,711,1417,-0.507569,0.016192,-0.650405,-1,-0.019049,-1,1,-1,-0.287619
3,m376,698,1243,-0.033109,-0.214324,0.311638,-1,0.951219,-1,1,-1,0.975608
3,m377,1306,2294,-0.256223,-0.345651,-0.557011,-1,0.486783,-1,1,-1,0.840754
3,m378,7172,14208,-0.398356,-0.416410,0.309598,-1,0.203316,-1,0.650556,-1,1
3,m379,621,1246,-0.309735,-0.174127,0.137845,-1,0.380530,-1,1,-1,0.699116
3,m380,702,1243,-0.197269,-0.266349,0.375266,-1,1,-1,0.892720,-1,0.923373
3,m381,10952,22104,-0.131140,0.062346,-0.073583,-1,0.716867,-1,0.980937,-1,1
3,m382,252,400,-0.031772,-0.552237,0.050923,-1,0.936457,-1,0.359244,-1,1
3,m383,2328,4460,-0.407681,0.062176,-0.404457,-1,0.280589,-1,1,-1,0.185547
3,m384,2984,4686,0.032716,-0.836123,-0.155836,-1,1,-1,-0.442312,-1,0.781234
3,m385,674,918,-0.009010,-0.250459,-0.409628,-1,0.840000,-1,1,-1,0.266446
3,m386,532,1008,0.131060,-0.269204,-0.020640,-1,0.949040,-1,1,-1,0.927882
3,m387,844,1668,-0.000013,-0.392714,-0.019330,-1,1,-1,-0.162303,-1,0.884914
3,m388,232,452,-0.000000,-0.604681,-0.019705,-1,1,-1,0.144286,-1,1
3,m389,2509,5170,0.201635,-0.160701,-0.338693,-1,0.508589,-1,1,-1,0.316221
3,m390,40,45,-0.017883,-0.186554,0.115497,-1,0.772649,-1,0.553252,-1,1
3,m391,246,274,-0.374957,-0.676311,0.384202,-1,0.227655,-1,0.641987,-1,1
3,m392,33,80,-0.573232,-0.111111,-0.666667,-1,0.666667,-1,1,-1,-0.333333
3,m393,241,326,0.004509,-0.659698,-0.140546,-1,1,-1,0.286183,-1,0.732088
3,m394,750,1246,-0.069443,-0.509034,-0.065045,-1,0.838785,-1,1,-1,0.839246
3,m395,630,696,-0.043305,-0.373329,-0.001476,-1,0.902114,-1,0.997884,-1,1
3,m396,445,470,-0.108470,-0.592021,-0.112229,-1,0.946583,-1,1,-1,0.685791
3,m397,1362,2680,0.010839,-0.427414,-0.003524,-1,1,-1,0.900008,-1,0.999998
3,m398,498,946,-0.112705,-0.389657,0.417176,-1,0.779469,-1,0.300429,-1,1
3,m399,7530,13542,0.000025,-0.403677,-0.002180,-1,1,-1,0.226086,-1,0.992907
4,m400,488,840,-0.207941,-0.485536,0.316438,-1,0.586206,-1,0.607585,-1,1
4,m401,6936,13373,0.065113,-0.848012,-0.169492,-1,1,-1,-0.618590,-1,1
4,m402,21288,41681,-0.355479,-0.490109,-0.316941,-1,0.315853,-1,1,-1,0.348478
4,m403,44023,89968,-0.000101,-0.459207,-0.000601,-1,1,-1,0.101958,-1,1
4,m404,1054,2752,-0.289027,-0.632762,-0.154193,-1,1,-1,-0.151686,-1,0.516855
4,m405,21009,41835,-0.006062,-0.194901,-0.007760,-1,1,-1,0.778248,-1,0.934836
4,m406,7328,13978,-0.283177,-0.280119,-0.310636,-1,0.429008,-1,1,-1,0.375794
4,m407,229,404,-0.185977,0.115538,-0.232517,-1,0.630276,-1,1,-1,0.539004
4,m408,1252,2405,-0.347326,-0.409084,0.028528,-1,0.304867,-1,0.195653,-1,1
4,m409,1509,2027,0.635230,-0.849580,-0.470520,-1,1,-1,-0.586406,-1,0.438259
4,m410,1217,2076,0.038365,-0.742787,-0.118511,-1,1,-1,-0.122145,-1,0.938360
4,m411,1952,3922,-0.121056,-0.279596,-0.746989,-1,1,-1,0.428571,-1,-0.104234
4,m412,1990,2820,0.060631,-0.902046,-0.425422,-1,1,-1,-0.782926,-1,0.024389
4,m413,3749,7282,-0.007286,-0.141428,-0.088958,-1,1,-1,0.801272,-1,0.805882
4,m414,1056,1944,-0.000000,-0.225777,-0.000000,-1,1,-1,0.471800,-1,1
4,m415,508,966,-0.292635,-0.554609,-0.274356,-1,0.411764,-1,-0.082354,-1,1
4,m416,7056,13542,-0.484130,-0.612396,-0.003777,-1,0.032787,-1,-0.183933,-1,1
4,m417,977,1818,-0.180776,-0.794681,-0.311103,-1,1,-1,-0.419659,-1,0.415465
4,m418,1576,2836,-0.275703,-0.344856,-0.000195,-1,0.450269,-1,0.302179,-1,1
4,m419,112,196,-0.024394,-0.578394,-0.467567,-1,1,-1,0.070337,-1,0.087579
4,m420,7226,12960,-0.326667,-0.697525,0.196353,-1,0.346842,-1,-0.203606,-1,1
4,m421,6853,11000,-0.412661,-0.733652,0.000739,-1,0.184027,-1,-0.360968,-1,1
4,m422,308,524,-0.000000,-0.654936,-0.222078,-1,1,-1,-0.270000,-1,1
4,m423,35,48,-0.306234,-0.646721,-0.668242,-1,1,-1,-0.401876,-1,-0.229821
4,m424,2093,3957,0.002044,-0.643536,-0.623303,-1,1,-1,-0.536234,-1,-0.201425
4,m425,4742,5485,-0.324521,-0.898625,0.395716,-1,0.508200,-1,-0.618939,-1,1
4,m426,3995,7106,-0.170151,-0.850418,-0.040839,-1,0.835499,-1,-0.541998,-1,1
4,m427,8469,16975,0.239397,0.276062,-0.134145,-1,1,-1,0.947604,-1,0.937248
4,m428,8632,14240,0.456200,-0.865400,-0.551111,-1,1,-1,-0.186154,-1,-0.026947
4,m429,14312,27982,-0.201680,-0.646153,0.166980,-1,1,-1,0.133758,-1,0.939768
4,m430,1686,2832,-0.153297,-0.682613,-0.285882,-1,1,-1,-0.101030,-1,0.468189
4,m431,966,1275,0.007530,-0.899748,-0.492691,-1,1,-1,-0.704701,-1,-0.036939
4,m432,722,1207,0.038528,-0.802014,0.160705,-1,1,-1,-0.358318,-1,0.961354
4,m433,2380,4236,-0.030542,-0.880131,-0.030996,-1,1,-1,-0.580909,-1,0.818181
4,m434,22,26,-0.212121,0.195151,0.024242,-1,0.333333,-1,1,-1,1
4,m435,119,251,-0.201219,-0.787962,-0.280924,-1,1,-1,-0.325000,-1,-0.000000
4,m436,220,240,0.173075,-0.723867,-0.447303,-1,1,-1,-0.312491,-1,-0.030198
4,m437,40025,77387,0.178700,-0.728827,-0.633874,-1,1,-1,0.115697,-1,0.085606
4,m438,10,19,-0.416259,-0.041301,-0.364499,-1,0.168714,-1,1,-1,0.294006
4,m439,356,532,-0.378807,-0.844350,-0.018651,-1,0.187019,-1,-0.650101,-1,1
4,m440,411,906,-0.243291,-0.482675,0.237852,-1,0.319587,-1,-0.072164,-1,1
4,m441,2086,2283,-0.403579,-0.668764,-0.136478,-1,0.374511,-1,-0.131375,-1,1
4,m442,26784,38276,0.040181,-0.799841,-0.307094,-1,1,-1,-0.470648,-1,0.598326
4,m443,284,417,-0.324293,-0.736165,-0.036429,-1,0.165288,-1,-0.074381,-1,1
4,m444,3508,6208,0.096829,-0.758273,-0.240531,-1,1,-1,-0.372499,-1,0.595501
4,m445,2020,3536,0.139527,-0.759277,-0.177906,-1,1,-1,-0.184000,-1,0.741000
4,m446,20624,35236,-0.020713,-0.839938,-0.517862,-1,1,-1,-0.465859,-1,0.400703
4,m447,1455,2370,0.357204,-0.634560,-0.591357,-1,1,-1,-0.049659,-1,-0.073143
4,m448,762,1530,-0.081168,-0.330764,-0.135204,-1,0.451712,-1,1,-1,0.840650
4,m449,221,328,-0.335227,-0.721399,0.106528,-1,0.380177,-1,0.051954,-1,1
4,m450,781,1879,0.000770,-0.758433,-0.691808,-1,1,-1,-0.495238,-1,-0.428571
4,m451,905,1696,-0.043227,-0.848980,-0.486447,-1,1,-1,-0.533345,-1,0.078787
4,m452,2557,5111,-0.003692,-0.218526,-0.390415,-1,1,-1,0.512509,-1,0.560907
4,m453,2385,5116,0.133918,-0.248491,0.108574,-1,1,-1,0.684627,-1,0.503286
4,m454,200,216,-0.379695,-0.688683,-0.388360,-1,1,-1,-0.237053,-1,0.115895
4,m455,52,70,-0.243007,-0.500000,0.269231,-1,0.454545,-1,0.090909,-1,1
4,m456,607,703,0.079631,-0.559378,-0.115533,-1,1,-1,-0.032712,-1,0.932200
4,m457,284,417,-0.324293,-0.736165,-0.036429,-1,0.165288,-1,-0.074381,-1,1
4,m458,958,1760,0.042640,-0.896945,-0.557528,-1,1,-1,-0.474179,-1,0.201878
4,m459,10,16,-0.333334,-0.400000,0.000000,-1,0.333333,-1,0.333333,-1,1
4,m460,4748,8520,-0.001042,-0.509742,-0.083289,-1,1,-1,0.381034,-1,0.536850
4,m461,816,1587,-0.036451,0.122166,-0.272671,-1,1,-1,0.684705,-1,0.454857
4,m462,25,22,-0.307269,-0.382566,0.239845,-1,0.379467,-1,0.218568,-1,1
4,m463,2022,3672,-0.199929,-0.157392,-0.421251,-1,0.600061,-1,1,-1,0.157400
4,m464,8301,12810,-0.664370,0.067817,-0.713390,-1,-0.321160,-1,1,-1,-0.428832
4,m465,2335,4363,-0.734326,0.264485,-0.821115,-1,-0.595747,-1,1,-1,-0.523110
4,m466,36790,66620,-0.294324,-0.158700,-0.488486,-1,0.408425,-1,1,-1,0.348164
4,m467,8334,16159,-0.707653,0.182145,-0.789925,-1,-0.415286,-1,1,-1,-0.580046
4,m468,2747,5898,-0.598966,0.061573,-0.788513,-1,0.066440,-1,1,-1,-0.602872
4,m469,1702,3346,-0.527743,0.247787,0.369144,-1,-0.014284,-1,1,-1,0.825916
4,m470,14464,28566,-0.839963,-0.269746,0.780843,-1,-0.649008,-1,0.335629,-1,1
4,m471,118,248,-0.760000,0.370170,-0.759070,-1,-0.520000,-1,1,-1,-0.543731
4,m472,358,704,-0.521531,0.159873,-0.521531,-1,-0.043063,-1,1,-1,-0.043063
4,m473,124,216,-0.000000,-0.789747,-0.039727,-1,1,-1,-0.214286,-1,0.902114
4,m474,1361,2670,-0.007529,-0.686700,0.001171,-1,0.986297,-1,0.692764,-1,1
4,m475,112,178,0.152814,-0.723938,0.152735,-1,1,-1,0.066667,-1,1
4,m476,211,344,0.007958,-0.466858,-0.000071,-1,1,-1,0.480537,-1,1
4,m477,1047,1708,0.305100,-0.771863,-0.599945,-1,1,-1,-0.408495,-1,-0.200000
4,m478,1750,2980,0.004324,-0.764596,-0.129955,-1,1,-1,-0.700623,-1,0.738046
4,m479,648,1056,0.000000,-0.702470,-0.479515,-1,1,-1,-0.424594,-1,0.040989
4,m480,288,444,0.246528,-0.763870,-0.500001,-1,1,-1,-0.500000,-1,-0.000000
4,m481,473,760,-0.000000,-0.725597,0.000029,-1,1,-1,-0.600000,-1,1
4,m482,542,950,-0.721113,0.462896,-0.715613,-1,-0.442857,-1,1,-1,-0.435817
4,m483,371,620,-0.748291,0.179857,-0.751094,-1,-0.502335,-1,1,-1,-0.502335
4,m484,460,888,-0.721443,0.233095,-0.722041,-1,-0.444459,-1,1,-1,-0.444084
4,m485,526,936,-0.722922,0.492519,-0.721755,-1,-0.442857,-1,1,-1,-0.442857
4,m486,2101,3894,-0.710091,0.668472,-0.713787,-1,-0.417897,-1,1,-1,-0.415497
4,m487,133,290,-0.696417,0.614917,-0.696420,-1,-0.392834,-1,1,-1,-0.392834
4,m488,144,284,0.331294,-0.631108,-0.631354,-1,1,-1,-0.262459,-1,-0.262707
4,m489,558,1055,-0.670668,0.163193,-0.680634,-1,-0.330013,-1,1,-1,-0.360326
4,m490,574,1076,-0.643877,0.228369,-0.643673,-1,-0.287695,-1,1,-1,-0.287695
4,m491,544,997,-0.447245,0.071073,-0.554313,-1,0.105147,-1,1,-1,-0.073632
4,m492,360,728,-0.715782,-0.715785,-0.133546,-1,-0.431562,-1,-0.431569,-1,1
4,m493,3404,6872,-0.340944,0.452066,-0.678254,-1,0.314876,-1,1,-1,-0.355714
4,m494,770,1536,-0.665790,-0.665790,0.056849,-1,-0.331579,-1,-0.331579,-1,1
4,m495,1401,2750,-0.244158,-0.090294,-0.245647,-1,0.511688,-1,1,-1,0.508703
4,m496,502,1000,-0.352911,-0.011553,-0.382084,-1,0.294177,-1,1,-1,0.235832
4,m497,3008,6012,-0.589441,-0.589444,0.000002,-1,-0.178886,-1,-0.178886,-1,1
4,m498,380,720,-0.000000,-0.117453,-0.000000,-1,1,-1,0.781566,-1,1
4,m499,339,636,-0.260102,-0.260102,-0.154759,-1,0.479796,-1,0.479796,-1,1
5,m500,71,138,-0.016168,-0.082251,0.227884,-1,0.967663,-1,0.835499,-1,1
5,m501,1072,2000,-0.311805,0.262544,-0.313435,-1,0.373764,-1,1,-1,0.373764
5,m502,752,1500,-0.317563,0.067444,-0.317030,-1,0.368436,-1,1,-1,0.368436
5,m503,799,1550,-0.094418,0.014467,-0.612165,-1,0.811164,-1,1,-1,0.149042
5,m504,1725,3450,0.204756,-0.346382,-0.215408,-1,1,-1,0.498878,-1,0.568970
5,m505,5190,10370,-0.120967,-0.340475,-0.159458,-1,1,-1,0.328448,-1,0.903964
5,m506,8692,17597,0.256567,-0.595396,-0.307994,-1,1,-1,-0.231787,-1,0.384598
5,m507,3330,6656,0.097580,-0.386944,-0.314609,-1,1,-1,0.410617,-1,0.373135
5,m508,998,1988,0.364596,-0.006378,-0.383638,-1,1,-1,0.651592,-1,0.263000
5,m509,5894,11812,-0.143995,-0.289757,-0.275546,-1,1,-1,0.819520,-1,0.451255
5,m510,2661,5252,-0.385763,0.360043,-0.478107,-1,0.230764,-1,1,-1,0.046333
5,m511,294,790,-0.023998,0.561215,0.083155,-1,0.952004,-1,1,-1,0.885627
5,m512,94,188,-0.216111,0.045448,-0.186749,-1,0.626499,-1,1,-1,0.626499
5,m513,17744,35488,-0.158660,-0.606329,-0.251836,-1,1,-1,0.012225,-1,0.519082
5,m514,49,59,-0.647870,0.527082,-0.265210,-1,-0.341954,-1,1,-1,0.159042
5,m515,94,168,-0.677687,0.425013,-0.670472,-1,0.024490,-1,1,-1,-0.464608
5,m516,70,110,-0.777491,0.467586,-0.334264,-1,-0.577973,-1,1,-1,0.042804
5,m517,70,112,-0.708001,0.475585,-0.862984,-1,-0.222221,-1,1,-1,-0.773333
5,m518,1132,2220,-0.808774,0.777511,-0.332547,-1,-0.645027,-1,1,-1,-0.241284
5,m519,134,264,-0.884967,0.718242,0.001496,-1,-0.752952,-1,1,-1,0.202509
5,m520,150,272,-0.899394,0.568666,-0.329334,-1,-0.781697,-1,1,-1,-0.076627
5,m521,6699,9507,0.124272,0.057727,-0.008717,-1,1,-1,0.826787,-1,0.990391
5,m522,1384,2648,-0.467075,-0.525985,-0.005454,-1,-0.020230,-1,-0.036474,-1,1
5,m523,4798,9244,0.025186,-0.577771,-0.500585,-1,1,-1,-0.185305,-1,-0.315720
5,m524,2349,4830,-0.304534,-0.099426,-0.296671,-1,0.407602,-1,1,-1,0.407600
5,m525,711,1285,0.063838,-0.712028,-0.706152,-1,1,-1,-0.414931,-1,-0.439678
5,m526,120,226,0.000177,-0.332744,-0.500000,-1,1,-1,0.334514,-1,-0.000000
5,m527,176,348,-0.000000,0.000000,-0.000000,-1,1,-1,1,-1,1
5,m528,3128,6132,-0.600736,-0.651704,-0.228347,-1,-0.201476,-1,-0.303404,-1,1
5,m529,1750,3121,-0.005342,-0.295341,0.141218,-1,0.990825,-1,0.316737,-1,1
5,m530,258,512,0.156625,-0.712061,-0.731004,-1,1,-1,-0.424122,-1,-0.462008
5,m531,1296,2592,-0.505169,-0.436616,-0.505120,-1,-0.010301,-1,1,-1,-0.010242
5,m532,240,480,-0.581189,-0.581190,-0.030083,-1,-0.162379,-1,-0.162379,-1,1
5,m533,32,68,-0.377881,0.251376,-0.473620,-1,0.244120,-1,1,-1,0.052855
5,m534,241,480,-0.352913,0.117444,-0.352847,-1,0.294282,-1,1,-1,0.294282
5,m535,176,320,-0.316693,0.166923,-0.316693,-1,0.366613,-1,1,-1,0.366613
5,m536,4578,9152,-0.500002,-0.500000,0.000427,-1,-0.000000,-1,-0.000000,-1,1
5,m537,504,1008,-0.424147,0.081147,-0.425130,-1,0.150747,-1,1,-1,0.150992
5,m538,301,638,-0.005489,-0.390582,0.005294,-1,1,-1,0.083232,-1,0.999122
5,m539,2526,5004,-0.230331,-0.016241,-0.226687,-1,0.533257,-1,1,-1,0.532210
5,m540,304,604,-0.029638,-0.328542,-0.006697,-1,0.909402,-1,0.638444,-1,1
5,m541,312,1196,-0.094112,0.386049,-0.072447,-1,0.821712,-1,1,-1,0.822524
5,m542,296,572,-0.350798,-0.050676,-0.001451,-1,0.299465,-1,0.923352,-1,1
5,m543,624,1196,-0.094539,0.380807,-0.072676,-1,0.821712,-1,1,-1,0.822520
5,m544,1002,2000,-0.321876,0.328877,-0.322057,-1,0.355935,-1,1,-1,0.355935
5,m545,402,800,0.000420,-0.514039,-0.000881,-1,1,-1,-0.190297,-1,1
5,m546,1002,2000,-0.322249,0.328089,-0.322068,-1,0.355912,-1,1,-1,0.355912
5,m547,529,1000,0.001031,0.128300,0.000380,-1,1,-1,0.451234,-1,1
5,m548,56,104,-0.222222,-0.174603,0.186508,-1,0.555556,-1,1,-1,0.888888
5,m549,829,1543,0.023994,-0.198789,0.060913,-1,1,-1,0.910133,-1,0.418600
5,m550,64,96,0.380676,-0.268449,0.103290,-1,1,-1,0.560301,-1,0.940619
5,m551,2393,3712,-0.210187,-0.171193,0.617850,-1,0.984128,-1,0.894267,-1,1
5,m552,341,636,-0.010449,-0.601655,0.310499,-1,0.836882,-1,0.854269,-1,1
5,m553,376,760,0.037869,-0.171068,0.074353,-1,1,-1,0.894872,-1,0.625000
5,m554,163,294,-0.002430,-0.708708,-0.010726,-1,1,-1,0.920006,-1,0.789520
5,m555,591,1063,-0.141497,-0.239988,0.484510,-1,0.627316,-1,1,-1,0.907158
5,m556,94,164,-0.681560,-0.209220,0.253186,-1,0.666667,-1,1,-1,0.585095
5,m557,16,28,-0.069767,-0.226744,0.151163,-1,0.860465,-1,0.674419,-1,1
5,m558,28,40,0.346939,-0.220408,-0.028571,-1,1,-1,0.885714,-1,0.942857
5,m559,395,749,-0.024751,-0.328480,0.349620,-1,0.882354,-1,1,-1,0.790954
5,m560,4284,8224,-0.092709,-0.256797,0.326820,-1,0.884265,-1,0.858893,-1,1
5,m561,158,272,-0.213520,-0.391827,-0.488265,-1,0.271891,-1,1,-1,-0.014278
5,m562,295,556,-0.012145,-0.449232,-0.087578,-1,1,-1,0.471025,-1,0.264983
5,m563,152,258,-0.000000,-0.139803,-0.001664,-1,1,-1,0.750000,-1,0.500000
5,m564,2175,3552,-0.257741,-0.218038,-0.239269,-1,0.451419,-1,1,-1,0.012358
5,m565,852,1576,0.150303,-0.049294,-0.368431,-1,0.837749,-1,1,-1,-0.063329
5,m566,337,608,-0.234916,-0.279108,-0.726026,-1,0.808387,-1,1,-1,-0.486493
5,m567,1786,2040,0.003431,-0.172976,-0.544791,-1,1,-1,0.391429,-1,-0.020055
5,m568,64,104,-0.000244,-0.048796,-0.423235,-1,1,-1,0.989819,-1,-0.187602
5,m569,268,475,0.031868,-0.430186,0.773731,-1,0.700754,-1,0.303745,-1,1
5,m570,408,1014,-0.181583,0.245261,-0.262511,-1,0.698659,-1,1,-1,0.019196
5,m571,122,192,-0.084870,0.078676,-0.131105,-1,0.830261,-1,1,-1,0.593240
5,m572,981,1851,-0.548176,-0.135133,0.252857,-1,0.152876,-1,1,-1,0.650187
