directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
10,m1034,20001,20191,0.000000,0.000000,0.000000,-0.303864,0.696136,-0.186876,0.282069,-0.214338,0.221537
10,m1035,20000,21573,0.000000,0.000000,0.000000,-0.445090,0.554910,-0.358912,0.409720,-0.384143,0.387664
10,m1036,20001,20168,0.000000,0.000000,0.000000,-0.524088,0.475912,-0.255601,0.357786,-0.152881,0.218493
10,m1037,20000,20399,0.000000,0.000000,0.000000,-0.389516,0.529953,-0.473388,0.479789,-0.481069,0.518931
10,m1038,20001,25851,0.000000,0.000000,0.000000,-0.433220,0.566780,-0.329850,0.298817,-0.119524,0.124701
10,m1039,20001,21341,0.000000,0.000000,0.000000,-0.412612,0.587388,-0.249690,0.259652,-0.207819,0.173142
10,m1040,20001,16325,0.000000,0.000000,0.000000,-0.418484,0.581516,-0.269565,0.335523,-0.306978,0.323129
10,m1041,22963,7695,0.000000,0.000000,0.000000,-0.380731,0.380643,-0.378173,0.376334,-0.209130,0.790870
10,m1042,20002,16323,0.000000,0.000000,0.000000,-0.319438,0.680562,-0.481114,0.420153,-0.453795,0.464048
10,m1043,20000,9197,0.000000,0.000000,0.000000,-0.391382,0.608618,-0.395383,0.506632,-0.330213,0.610341
10,m1044,20001,18155,0.000000,0.000000,0.000000,-0.422845,0.577155,-0.299610,0.337394,-0.286569,0.327154
10,m1045,20000,16839,0.000000,0.000000,0.000000,-0.415612,0.584388,-0.297370,0.344927,-0.319071,0.329392
10,m1046,20000,23021,0.000000,0.000000,0.000000,-0.495008,0.504992,-0.300352,0.514418,-0.247668,0.284520
10,m1047,20000,19048,0.000000,0.000000,0.000000,-0.461560,0.538440,-0.326260,0.311117,-0.231242,0.453917
10,m1048,20000,18030,0.000000,0.000000,0.000000,-0.502193,0.497807,-0.478193,0.487792,-0.598569,0.275354
10,m1049,20001,11421,0.000000,0.000000,0.000000,-0.352763,0.647237,-0.236907,0.253495,-0.237585,0.235287
10,m1050,20002,19221,0.000000,0.000000,0.000000,-0.446098,0.553902,-0.256219,0.306172,-0.285554,0.302577
10,m1051,20001,18503,0.000000,0.000000,0.000000,-0.468218,0.531782,-0.355720,0.390113,-0.300394,0.356901
10,m1052,20001,19845,0.000000,0.000000,0.000000,-0.479050,0.435863,-0.489713,0.510287,-0.506919,0.452886
10,m1053,20000,23021,0.000000,0.000000,0.000000,-0.495008,0.504992,-0.300352,0.514418,-0.247668,0.284520
10,m1054,20000,13289,0.000000,0.000000,0.000000,-0.416919,0.583081,-0.408924,0.437426,-0.400185,0.427052
10,m1055,22909,7908,0.000000,0.000000,0.000000,-0.270186,0.729814,-0.275266,0.247257,-0.225489,0.250985
10,m1056,20000,20327,0.000000,0.000000,0.000000,-0.360829,0.639171,-0.366597,0.366554,-0.352676,0.367789
10,m1057,20002,19978,0.000000,0.000000,0.000000,-0.522366,0.477634,-0.399286,0.507014,-0.423717,0.382321
10,m1058,20001,20150,0.000000,0.000000,0.000000,-0.490721,0.509279,-0.318104,0.350369,-0.236415,0.399401
10,m1059,20000,20126,0.000000,0.000000,0.000000,-0.415515,0.584485,-0.300634,0.368224,-0.255455,0.263345
10,m1060,20001,19974,0.000000,0.000000,0.000000,-0.482398,0.517602,-0.246694,0.353240,-0.219249,0.319789
10,m1061,20002,20136,0.000000,0.000000,0.000000,-0.481823,0.518177,-0.386998,0.558427,-0.336969,0.302628
10,m1062,20002,20126,0.000000,0.000000,0.000000,-0.460001,0.539999,-0.355010,0.472140,-0.177521,0.245652
10,m1063,20000,20086,0.000000,0.000000,0.000000,-0.479590,0.520410,-0.376353,0.458499,-0.299866,0.313786
10,m1064,20000,19119,0.000000,0.000000,0.000000,-0.411742,0.588258,-0.289046,0.323933,-0.231001,0.322871
10,m1065,20002,18605,0.000000,0.000000,0.000000,-0.278994,0.721006,-0.315497,0.321794,-0.210738,0.271352
10,m1066,20000,20118,0.000000,0.000000,0.000000,-0.408742,0.591258,-0.240915,0.233838,-0.165709,0.191190
10,m1067,20000,20126,0.000000,0.000000,0.000000,-0.415515,0.584485,-0.300634,0.368224,-0.255455,0.263345
10,m1068,20002,19978,0.000000,0.000000,0.000000,-0.522366,0.477634,-0.399286,0.507014,-0.423717,0.382321
10,m1069,20002,19020,0.000000,0.000000,0.000000,-0.486051,0.513949,-0.478335,0.498595,-0.292358,0.682592
10,m1070,20001,19941,0.000000,0.000000,0.000000,-0.426695,0.573305,-0.212350,0.215454,-0.144379,0.174775
10,m1071,20001,20150,0.000000,0.000000,0.000000,-0.490721,0.509279,-0.318104,0.350369,-0.236415,0.399401
10,m1072,20001,19941,0.000000,0.000000,0.000000,-0.383477,0.616523,-0.290321,0.262871,-0.232862,0.271388
10,m1073,20002,22023,0.000000,0.000000,0.000000,-0.498599,0.501402,-0.485198,0.463868,-0.389114,0.376430
10,m1074,20001,20001,0.000000,0.000000,0.000000,-0.438332,0.561668,-0.312448,0.327790,-0.261235,0.278624
10,m1075,20002,20500,0.000000,0.000000,0.000000,-0.223034,0.776966,-0.227397,0.296361,-0.197984,0.206342
10,m1076,20002,17189,0.000000,0.000000,0.000000,-0.442336,0.557664,-0.352272,0.374146,-0.141549,0.198374
10,m1077,20002,20611,0.000000,0.000000,0.000000,-0.458771,0.541229,-0.343658,0.408148,-0.344072,0.400003
10,m1078,20002,19974,0.000000,0.000000,0.000000,-0.495844,0.504156,-0.182758,0.213824,-0.106697,0.147774
10,m1079,20000,20095,0.000000,0.000000,0.000000,-0.457019,0.542981,-0.134840,0.134844,-0.139458,0.140289
10,m1080,20002,9980,0.000000,0.000000,0.000000,-0.409206,0.590794,-0.377434,0.373994,-0.387581,0.348935
10,m1081,20002,17300,0.000000,0.000000,0.000000,-0.371898,0.628102,-0.390351,0.365168,-0.397099,0.349119
10,m1082,20002,20060,0.000000,0.000000,0.000000,-0.326958,0.673042,-0.221119,0.228712,-0.226691,0.223434
10,m1083,28976,16364,0.000000,0.000000,0.000000,-0.522830,0.477170,-0.411299,0.493721,-0.237205,0.268161
10,m1084,20000,15810,0.000000,0.000000,0.000000,-0.485771,0.514229,-0.254814,0.277006,-0.203433,0.203572
10,m1085,28976,16364,0.000000,0.000000,0.000000,-0.513433,0.486567,-0.234560,0.230709,-0.222930,0.235529
10,m1086,20002,19586,0.000000,0.000000,0.000000,-0.416606,0.583394,-0.149937,0.165076,-0.152996,0.155725
10,m1087,20001,16259,0.000000,0.000000,0.000000,-0.394568,0.605432,-0.404510,0.363114,-0.399815,0.372427
10,m1088,20000,23202,0.000000,0.000000,0.000000,-0.469630,0.530370,-0.315753,0.383657,-0.266225,0.311190
10,m1089,20000,20094,0.000000,0.000000,0.000000,-0.337723,0.662277,-0.290184,0.279226,-0.261126,0.264057
10,m1090,20002,25448,0.000000,0.000000,0.000000,-0.239102,0.760898,-0.300087,0.391523,-0.170363,0.249411
10,m1091,20001,21358,0.000000,0.000000,0.000000,-0.251361,0.748639,-0.347425,0.318633,-0.298258,0.318487
10,m1092,20002,20303,0.000000,0.000000,0.000000,-0.237207,0.458998,-0.500140,0.499860,-0.309952,0.497864
10,m1093,20001,20579,0.000000,0.000000,0.000000,-0.270186,0.729814,-0.402875,0.457292,-0.425120,0.442431
10,m1094,20001,19640,0.000000,0.000000,0.000000,-0.243513,0.756487,-0.259781,0.290608,-0.251836,0.278080
10,m1095,20002,20066,0.000000,0.000000,0.000000,-0.376226,0.623774,-0.481875,0.484324,-0.536563,0.461093
10,m1096,20002,20543,0.000000,0.000000,0.000000,-0.427334,0.572666,-0.282995,0.275877,-0.289258,0.259010
10,m1097,20000,19996,0.000000,0.000000,0.000000,-0.355509,0.644491,-0.189225,0.219281,-0.001590,0.002998
10,m1098,20001,20159,0.000000,0.000000,0.000000,-0.459659,0.463277,-0.511708,0.488292,-0.306298,0.561138
10,m1099,20000,20296,0.000000,0.000000,0.000000,-0.269050,0.730950,-0.185015,0.193291,-0.018285,0.048122
11,m1100,20002,20222,0.000000,0.000000,0.000000,-0.289987,0.710013,-0.111472,0.111479,-0.060878,0.095561
11,m1101,20001,20128,0.000000,0.000000,0.000000,-0.305550,0.694450,-0.106800,0.107765,-0.017420,0.018565
11,m1102,20001,20007,0.000000,0.000000,0.000000,-0.437334,0.562666,-0.099977,0.085194,-0.013084,0.025533
11,m1103,20002,20113,0.000000,0.000000,0.000000,-0.292349,0.707651,-0.091390,0.091348,-0.024839,0.024863
11,m1104,20000,20346,0.000000,0.000000,0.000000,-0.404630,0.595370,-0.126297,0.141053,-0.023413,0.029432
11,m1105,20000,21542,0.000000,0.000000,0.000000,-0.413036,0.586964,-0.147626,0.124717,-0.036348,0.040163
11,m1106,20001,21713,0.000000,0.000000,0.000000,-0.460756,0.539244,-0.129905,0.152268,-0.029768,0.030672
11,m1107,20001,20011,0.000000,0.000000,0.000000,-0.398891,0.601109,-0.142902,0.138610,-0.046449,0.033691
11,m1108,20000,19908,0.000000,0.000000,0.000000,-0.393965,0.606035,-0.131073,0.155098,-0.036497,0.037349
11,m1109,20000,21272,0.000000,0.000000,0.000000,-0.401095,0.598906,-0.307970,0.284869,-0.069797,0.069473
11,m1110,20002,20839,0.000000,0.000000,0.000000,-0.436792,0.563208,-0.189978,0.198449,-0.063942,0.064006
11,m1111,20002,20517,0.000000,0.000000,0.000000,-0.391988,0.608012,-0.199462,0.255143,-0.068077,0.074630
11,m1112,20002,19998,0.000000,0.000000,0.000000,-0.343692,0.656308,-0.194893,0.234573,-0.046563,0.051890
11,m1113,20000,22034,0.000000,0.000000,0.000000,-0.273003,0.726997,-0.050476,0.049092,-0.050778,0.050095
11,m1114,20001,21013,0.000000,0.000000,0.000000,-0.339536,0.660464,-0.049453,0.049464,-0.049453,0.049464
11,m1115,20002,20989,0.000000,0.000000,0.000000,-0.395768,0.604232,-0.057045,0.057088,-0.057031,0.057102
11,m1116,20001,20157,0.000000,0.000000,0.000000,-0.397618,0.602382,-0.046175,0.046069,-0.050537,0.050031
11,m1117,20002,21706,0.000000,0.000000,0.000000,-0.427214,0.572786,-0.128708,0.130170,-0.047192,0.046393
11,m1118,20000,29642,0.000000,0.000000,0.000000,-0.497843,0.502157,-0.275274,0.265838,-0.147103,0.101031
11,m1119,20000,20687,0.000000,0.000000,0.000000,-0.500038,0.499962,-0.262854,0.570842,-0.215258,0.142880
11,m1120,20000,38435,0.000000,0.000000,0.000000,-0.500304,0.499696,-0.336028,0.569171,-0.143662,0.180725
11,m1121,20001,20775,0.000000,0.000000,0.000000,-0.500363,0.499637,-0.262102,0.542965,-0.112890,0.211316
11,m1122,20000,24774,0.000000,0.000000,0.000000,-0.343273,0.616565,-0.494031,0.505969,-0.124499,0.158308
11,m1123,20002,20715,0.000000,0.000000,0.000000,-0.484626,0.515374,-0.306253,0.407421,-0.168159,0.122545
11,m1124,20001,20169,0.000000,0.000000,0.000000,-0.498609,0.501391,-0.224584,0.410205,-0.146443,0.082717
11,m1125,20000,20180,0.000000,0.000000,0.000000,-0.477915,0.522085,-0.292286,0.524147,-0.116023,0.156981
11,m1126,20000,20504,0.000000,0.000000,0.000000,-0.471528,0.528472,-0.373099,0.420148,-0.100072,0.155529
11,m1127,20001,20115,0.000000,0.000000,0.000000,-0.468000,0.532000,-0.461618,0.508938,-0.114566,0.106940
11,m1128,20002,20502,0.000000,0.000000,0.000000,-0.510032,0.489968,-0.514137,0.467023,-0.079332,0.142340
11,m1129,20001,22910,0.000000,0.000000,0.000000,-0.503363,0.496637,-0.237040,0.472802,-0.145521,0.193234
11,m1130,20000,22134,0.000000,0.000000,0.000000,-0.491750,0.508250,-0.296719,0.504396,-0.189939,0.291108
11,m1131,20000,20244,0.000000,0.000000,0.000000,-0.470263,0.529737,-0.298883,0.422192,-0.086908,0.144908
11,m1132,20001,20535,0.000000,0.000000,0.000000,-0.499995,0.500005,-0.337267,0.399489,-0.130902,0.086490
11,m1133,20001,20373,0.000000,0.000000,0.000000,-0.505802,0.494198,-0.269420,0.510113,-0.165096,0.139277
11,m1134,20000,20132,0.000000,0.000000,0.000000,-0.470439,0.529561,-0.247183,0.297327,-0.054818,0.103887
11,m1135,20001,20033,0.000000,0.000000,0.000000,-0.485314,0.514686,-0.265273,0.284805,-0.089377,0.084343
11,m1136,20002,20726,0.000000,0.000000,0.000000,-0.500247,0.499753,-0.203595,0.358326,-0.114593,0.115189
11,m1137,20001,20117,0.000000,0.000000,0.000000,-0.498923,0.501077,-0.168462,0.292892,-0.089224,0.086085
11,m1138,20002,21393,0.000000,0.000000,0.000000,-0.496697,0.503303,-0.487896,0.497887,-0.196040,0.190723
11,m1139,20002,21316,0.000000,0.000000,0.000000,-0.500407,0.499593,-0.328271,0.341737,-0.166791,0.108930
11,m1140,20001,32960,0.000000,0.000000,0.000000,-0.252910,0.615091,-0.500348,0.499652,-0.143199,0.239313
11,m1141,20000,31121,0.000000,0.000000,0.000000,-0.499894,0.500106,-0.157817,0.469711,-0.092505,0.211609
11,m1142,20000,21152,0.000000,0.000000,0.000000,-0.499697,0.500303,-0.243249,0.289314,-0.132529,0.102939
11,m1143,20001,22930,0.000000,0.000000,0.000000,-0.499114,0.500886,-0.258345,0.256214,-0.091685,0.120244
11,m1144,20001,23093,0.000000,0.000000,0.000000,-0.498167,0.501833,-0.226372,0.503497,-0.091793,0.175592
11,m1145,20000,38445,0.000000,0.000000,0.000000,-0.571343,0.428657,-0.369899,0.371456,-0.106447,0.164552
11,m1146,20000,21254,0.000000,0.000000,0.000000,-0.525950,0.474050,-0.447693,0.445530,-0.078478,0.184951
11,m1147,20001,21100,0.000000,0.000000,0.000000,-0.418476,0.581524,-0.449288,0.449454,-0.074016,0.190967
11,m1148,20000,24666,0.000000,0.000000,0.000000,-0.458846,0.541154,-0.452046,0.453645,-0.112213,0.110431
11,m1149,20001,22872,0.000000,0.000000,0.000000,-0.559984,0.440016,-0.388597,0.391604,-0.083199,0.165479
11,m1150,20002,20606,0.000000,0.000000,0.000000,-0.458067,0.541933,-0.373677,0.373715,-0.058892,0.091162
11,m1151,20001,20795,0.000000,0.000000,0.000000,-0.498602,0.493372,-0.500432,0.499568,-0.094703,0.099964
11,m1152,20001,22972,0.000000,0.000000,0.000000,-0.498869,0.501131,-0.474287,0.470118,-0.108568,0.226737
11,m1153,20000,20728,0.000000,0.000000,0.000000,-0.444209,0.555791,-0.392944,0.397551,-0.099627,0.199763
11,m1154,20002,20482,0.000000,0.000000,0.000000,-0.524229,0.475771,-0.427992,0.431075,-0.072587,0.166145
11,m1155,20000,22118,0.000000,0.000000,0.000000,-0.535505,0.464495,-0.411197,0.411403,-0.064862,0.096899
11,m1156,20001,20999,0.000000,0.000000,0.000000,-0.408364,0.450700,-0.499861,0.500139,-0.061643,0.112487
11,m1157,20002,20811,0.000000,0.000000,0.000000,-0.450808,0.549192,-0.352296,0.356479,-0.051420,0.104071
11,m1158,20001,20253,0.000000,0.000000,0.000000,-0.485617,0.391181,-0.500022,0.499978,-0.116026,0.206528
11,m1159,20001,22972,0.000000,0.000000,0.000000,-0.498869,0.501131,-0.474287,0.470118,-0.108568,0.226737
11,m1160,20001,30509,0.000000,0.000000,0.000000,-0.244372,0.455393,-0.499879,0.500121,-0.127565,0.070444
11,m1161,20002,20180,0.000000,0.000000,0.000000,-0.450641,0.549358,-0.462136,0.477701,-0.071868,0.196870
11,m1162,20000,22740,0.000000,0.000000,0.000000,-0.524498,0.475502,-0.419146,0.419146,-0.061122,0.151518
11,m1163,20001,20537,0.000000,0.000000,0.000000,-0.532543,0.467457,-0.476438,0.477658,-0.089608,0.161727
11,m1164,20000,20208,0.000000,0.000000,0.000000,-0.462871,0.537129,-0.481342,0.415583,-0.054028,0.168911
11,m1165,20002,20308,0.000000,0.000000,0.000000,-0.496242,0.503758,-0.399777,0.406825,-0.073448,0.158878
11,m1166,20002,20295,0.000000,0.000000,0.000000,-0.531324,0.468676,-0.455757,0.415189,-0.077033,0.123061
11,m1167,20001,20540,0.000000,0.000000,0.000000,-0.390207,0.609793,-0.351608,0.355899,-0.110249,0.153691
11,m1168,20000,20393,0.000000,0.000000,0.000000,-0.406578,0.593422,-0.319960,0.336174,-0.057703,0.171318
11,m1169,20002,20283,0.000000,0.000000,0.000000,-0.328208,0.671792,-0.339503,0.331341,-0.131360,0.155235
11,m1170,20000,22766,0.000000,0.000000,0.000000,-0.376420,0.623580,-0.284648,0.284739,-0.079568,0.156450
11,m1171,20000,20558,0.000000,0.000000,0.000000,-0.369185,0.630815,-0.373304,0.375390,-0.155571,0.114360
11,m1172,20001,21624,0.000000,0.000000,0.000000,-0.364096,0.635904,-0.392480,0.392481,-0.118097,0.071824
11,m1173,20002,22286,0.000000,0.000000,0.000000,-0.429777,0.570223,-0.415205,0.404017,-0.073630,0.151912
11,m1174,20000,20271,0.000000,0.000000,0.000000,-0.397806,0.602194,-0.254040,0.254950,-0.071110,0.124495
11,m1175,20002,22250,0.000000,0.000000,0.000000,-0.376467,0.623533,-0.333811,0.335935,-0.076531,0.220748
11,m1176,20001,19894,0.000000,0.000000,0.000000,-0.443656,0.556344,-0.424164,0.391352,-0.056134,0.134873
11,m1177,20001,20502,0.000000,0.000000,0.000000,-0.369767,0.630233,-0.430744,0.440121,-0.099416,0.184613
11,m1178,20001,20193,0.000000,0.000000,0.000000,-0.414676,0.585324,-0.232908,0.233826,-0.073644,0.124032
11,m1179,20001,20880,0.000000,0.000000,0.000000,-0.376156,0.623844,-0.307366,0.307026,-0.050717,0.150678
11,m1180,20001,20524,0.000000,0.000000,0.000000,-0.347832,0.652168,-0.332027,0.333080,-0.061313,0.155353
11,m1181,20002,20404,0.000000,0.000000,0.000000,-0.369525,0.630475,-0.382627,0.376654,-0.064150,0.160817
11,m1182,20000,20175,0.000000,0.000000,0.000000,-0.374739,0.625261,-0.309661,0.315534,-0.055550,0.142893
11,m1183,20002,20262,0.000000,0.000000,0.000000,-0.315761,0.684239,-0.422223,0.422250,-0.075421,0.134334
11,m1184,20000,20156,0.000000,0.000000,0.000000,-0.377004,0.622996,-0.255312,0.255344,-0.145774,0.134290
11,m1185,20000,20126,0.000000,0.000000,0.000000,-0.422252,0.577748,-0.232954,0.233363,-0.083707,0.141889
11,m1186,20001,20721,0.000000,0.000000,0.000000,-0.439169,0.560831,-0.245071,0.246475,-0.084321,0.137799
11,m1187,20000,20295,0.000000,0.000000,0.000000,-0.372892,0.627108,-0.331600,0.332766,-0.058247,0.188693
11,m1188,20001,20260,0.000000,0.000000,0.000000,-0.457634,0.542366,-0.402958,0.390712,-0.072719,0.175205
11,m1189,20002,20195,0.000000,0.000000,0.000000,-0.408408,0.591592,-0.333626,0.335172,-0.049911,0.178275
11,m1190,20002,20117,0.000000,0.000000,0.000000,-0.443451,0.556549,-0.336818,0.336257,-0.093569,0.176091
11,m1191,20000,21149,0.000000,0.000000,0.000000,-0.497144,0.502856,-0.367326,0.541689,-0.058246,0.100479
11,m1192,20000,20174,0.000000,0.000000,0.000000,-0.416974,0.516461,-0.545930,0.454070,-0.066691,0.102174
11,m1193,20001,21009,0.000000,0.000000,0.000000,-0.345775,0.654225,-0.261609,0.260862,-0.030168,0.154285
11,m1194,20002,20415,0.000000,0.000000,0.000000,-0.431398,0.568602,-0.391472,0.374676,-0.061670,0.175385
11,m1195,20002,20108,0.000000,0.000000,0.000000,-0.361041,0.638959,-0.374381,0.375532,-0.068573,0.160212
11,m1196,20002,20261,0.000000,0.000000,0.000000,-0.376800,0.623200,-0.341585,0.345575,-0.054917,0.163291
11,m1197,20002,20205,0.000000,0.000000,0.000000,-0.387338,0.612662,-0.350856,0.343988,-0.070366,0.181796
11,m1198,20000,20159,0.000000,0.000000,0.000000,-0.440005,0.559995,-0.340147,0.333621,-0.053258,0.179354
11,m1199,20000,20544,0.000000,0.000000,0.000000,-0.420157,0.579843,-0.280022,0.280744,-0.044033,0.159623
12,m1200,20000,20161,0.000000,0.000000,0.000000,-0.444910,0.555090,-0.235637,0.235522,-0.082351,0.163361
12,m1201,20002,24249,0.000000,0.000000,0.000000,-0.496510,0.503490,-0.340698,0.346208,-0.187036,0.129967
12,m1202,20002,20646,0.000000,0.000000,0.000000,-0.404554,0.595446,-0.282929,0.281020,-0.063449,0.133776
12,m1203,20001,20433,0.000000,0.000000,0.000000,-0.352955,0.647045,-0.246137,0.244387,-0.114751,0.146137
12,m1204,20002,20204,0.000000,0.000000,0.000000,-0.386900,0.613100,-0.332842,0.342052,-0.095372,0.226325
12,m1205,20001,20159,0.000000,0.000000,0.000000,-0.349163,0.650837,-0.382610,0.402501,-0.075239,0.111252
12,m1206,20001,20016,0.000000,0.000000,0.000000,-0.366890,0.633110,-0.477403,0.494287,-0.057559,0.220821
12,m1207,20002,20249,0.000000,0.000000,0.000000,-0.310726,0.689274,-0.183867,0.193012,-0.047771,0.085388
12,m1208,20000,20100,0.000000,0.000000,0.000000,-0.490574,0.509426,-0.339694,0.392666,-0.081253,0.112794
12,m1209,20002,20238,0.000000,0.000000,0.000000,-0.501510,0.498490,-0.410124,0.536609,-0.077044,0.168241
12,m1210,20002,20247,0.000000,0.000000,0.000000,-0.297357,0.702643,-0.330875,0.353526,-0.063636,0.147213
12,m1211,20001,20095,0.000000,0.000000,0.000000,-0.615936,0.355213,-0.468973,0.531027,-0.103309,0.169179
12,m1212,20001,20826,0.000000,0.000000,0.000000,-0.352412,0.647588,-0.307913,0.318742,-0.086086,0.212436
12,m1213,20000,20244,0.000000,0.000000,0.000000,-0.378835,0.621165,-0.227547,0.228099,-0.037099,0.117907
12,m1214,20000,20865,0.000000,0.000000,0.000000,-0.351263,0.648737,-0.314158,0.314253,-0.042114,0.147340
12,m1215,20001,20147,0.000000,0.000000,0.000000,-0.373953,0.626047,-0.351322,0.353119,-0.054536,0.149152
12,m1216,20001,20874,0.000000,0.000000,0.000000,-0.366954,0.633046,-0.339448,0.339581,-0.058984,0.143102
12,m1217,20000,20285,0.000000,0.000000,0.000000,-0.380555,0.619445,-0.308472,0.299835,-0.069445,0.182359
12,m1218,20002,20106,0.000000,0.000000,0.000000,-0.371219,0.628781,-0.360105,0.342307,-0.052524,0.155513
12,m1219,20000,20179,0.000000,0.000000,0.000000,-0.447297,0.552703,-0.347452,0.386398,-0.038617,0.118089
12,m1220,20000,20423,0.000000,0.000000,0.000000,-0.374309,0.625691,-0.338245,0.342036,-0.062186,0.140480
12,m1221,20001,20289,0.000000,0.000000,0.000000,-0.262074,0.737926,-0.431887,0.432031,-0.089874,0.117149
12,m1222,20000,20252,0.000000,0.000000,0.000000,-0.274825,0.725175,-0.457059,0.456023,-0.127600,0.250633
12,m1223,20002,21115,0.000000,0.000000,0.000000,-0.355320,0.644681,-0.347088,0.348855,-0.052059,0.147035
12,m1224,20002,20387,0.000000,0.000000,0.000000,-0.371031,0.628969,-0.216617,0.216602,-0.036410,0.103893
12,m1225,20001,20056,0.000000,0.000000,0.000000,-0.510044,0.489956,-0.322371,0.425180,-0.038589,0.116277
12,m1226,20000,20157,0.000000,0.000000,0.000000,-0.362159,0.637841,-0.249154,0.247095,-0.089826,0.140547
12,m1227,20002,20047,0.000000,0.000000,0.000000,-0.370620,0.629380,-0.387458,0.392852,-0.043354,0.088729
12,m1228,20000,20039,0.000000,0.000000,0.000000,-0.339183,0.660817,-0.358512,0.357715,-0.039118,0.111567
12,m1229,20002,23022,0.000000,0.000000,0.000000,-0.347864,0.652136,-0.250489,0.250929,-0.053663,0.141545
12,m1230,20000,21908,0.000000,0.000000,0.000000,-0.362853,0.637147,-0.307872,0.307973,-0.092799,0.198673
12,m1231,20002,20045,0.000000,0.000000,0.000000,-0.388203,0.611797,-0.319923,0.321286,-0.042154,0.122514
12,m1232,20000,20167,0.000000,0.000000,0.000000,-0.409641,0.590359,-0.526205,0.446834,-0.071158,0.163772
